id,company,department,job,base,work_begin,work_end,launch_time,dinner_time,wed,fri,workdays,summary,remark,category,suggestion,struct,welfare,is_foreign,domain
5055,京东,京喜,运营,深圳,09:00,21:00（看老板走了才敢走）,12:00,18:00-19:00,否,现在会早点走,5，周末随时响应,看团队,流动性极高，老板新老员工轮流走,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， F 批发和零售业,,4月25日,,,互联网
5056,微软,C+AI,后端,北京,11:00,19:30,12:00-13:00,18:00-19:00,否,否,5,否,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， 外企,,5月8日,,,互联网
5056,微软,C+AI,后端,北京,11:00,19:30,12:00-13:00,18:00-19:00,否,否,5,否,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， 外企,,5月8日,,,外企
5057,,,,,,,,,,,,,,,,,,,其他
5058,诺诺网,产品部,产品,杭州,8：30-9：00,20:00,11：30-13：00,半小时-1小时,否,一般6点走,5,是,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5059,深圳实验科技公司,运营,后端， 前端,深圳市龙岗区,07:10,18:30,,,,,5,,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， J 金融业， C 制造业（通信）,,,,,互联网
5059,深圳实验科技公司,运营,后端， 前端,深圳市龙岗区,07:10,18:30,,,,,5,,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， J 金融业， C 制造业（通信）,,,,,金融
5060,猎豹移动,PC商业,产品,珠海,09:30,基本9点后,12:00-14:00,18:00-19:00,否,否,5,晨会+周报,不建议来，产品处于夕阳阶段，丛林法则，业务基本天花板了,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,老员工多,,,互联网
5061,必示,开发,后端， 前端， 产品， 运维（SRE）， 测试（测开）， 算法， 全栈， 设计,北京,09:00,18:00,2h,0,否,否,5,,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5062,某车辆生产及运营公司,进出口销售部,市场研究-欧洲及大洋洲区,西安,08:30,21:30后,12:00-13:30,17:30后,否,否,旺季6.5天，淡季6天,周报,一周工作天数不含周末出差，出差频率每两周1.5次。,C 制造业（其他包括纺织 汽车 金属冶炼等）， G 交通运输、仓储和邮政业,未婚未育女性歧视度,1月5日,,,其他
5063,深规院,更新中心,设计,深圳,9.3,21:00-24:00,12:00-14:00,18:30-19:30,否,是，18:30下班,5月6日,否,心理压力大,K 房地产业， E 建筑业（包括土木 装修）,,1月11日,,,其他
5064,贵州省农村信用合作联社,基层负责人,其他,贵州省铜仁市松桃县,8点30,6点30,十一点半到一点不等,六点到七点半不等,否,否,5月7日,,,J 金融业,,0/0,,,金融
5065,深圳市迈科龙电子有限公司,java开发,全栈,深圳,08:30,06:00,12:00,06:30,否,否,5,否,技术部是叫XX院，技术部老大每周5下班开会，开会从上级往下级骂，没做完的一个也别想逃，骂特别狠中午进出公司要打卡，每周一、二、四晚上固定要加班到9点。加班给定外卖。,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， C 制造业（硬件包括芯片、半导体等等）,,1月8日,,,互联网
5066,又拍云,CDN,后端,杭州,9:00 - 9:30,18:00 - 18:30,12:00 - 14:00,无,否,否,5,是,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5067,深圳数鑫科技,平台产品研发,产品,深圳,09:30,18:30-21:00之间,11:45-13:30,18:00-19:00,否 ,周五18:30下班,5-6天,否,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5068,长城新媒体,技术研发部,其他,石家庄,08:30,05:30,11:30-13:00,回家吃,否,否,5,否,经常性加班,国企,内推表,5月19日,,,其他
5069,字节跳动,基础架构Quality Lab,后端， 前端， 算法,北京,10:00,21:00,2h,约1h,活动日,吃完饭就走,5,日报,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5070,华为,海思,算法,杭州,09:00,一二四8:30，三五5:30,11:30-13:30,17:30-18:30,可以5:30下班,可以5:30下班,5,是,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， C 制造业（通信）， C 制造业（硬件包括芯片、半导体等等）,,,,,互联网
5071,携程,机票前台,产品,上海,10:30,8：30-11：00，多数为10：30,12,7,否,7点左右可下班,5,,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,0%,,,互联网
5072,阿里,云智能,产品,杭州,10:00,08:00,12:00,18:00,否,是，17:30可走,5,是,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,2月20日,,,互联网
5073,航空工业南京机电,制造部,操作工,南京,8点 （个别8点半）,5点（个别单位4点50或5点10分）,12:00-13:00,5:00-5:30,否,否,6（有时候7）,个别岗位,加班到晚上8：30，晚饭基本自己解决。加班费很少。国家节假日基本上会有1-2天加班，繁忙时节假日天天加班。,C 制造业（机械）,,3/40,,,其他
5074,百度,云上百度运营平台部,其他,北京,10点~10点半,9点,12点30~14点,6点~7点,否,一般周五七点就陆续离开,5,新人日报/全员周报,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5075,capgemini,csd-系统实施,产品， 运维（SRE）， 测试（测开）,北京,08:30,07:00,11：40-13：30,5：00-6：00,否,是，项目上出差的需要回家可以提前走,5（看项目，有时候deline就要加班）,是,一般实施项目会加班比较多，而且要看项目经理以及排的计划，太坑的经理就会排很紧死命加班,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， 外企,,1月10日,,,互联网
5075,capgemini,csd-系统实施,产品， 运维（SRE）， 测试（测开）,北京,08:30,07:00,11：40-13：30,5：00-6：00,否,是，项目上出差的需要回家可以提前走,5（看项目，有时候deline就要加班）,是,一般实施项目会加班比较多，而且要看项目经理以及排的计划，太坑的经理就会排很紧死命加班,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， 外企,,1月10日,,,外企
5076,骏然供应链,研发部,测试（测开）,宝山区,10:00,一般是00：00,1小时,10块钱成本剩饭,每天都是发版日,每天都是发版日,5天在公司，2天在家支持,每天晚上6：59开会,下午茶全靠抢，有时候还断粮，现在泡面也没了，有想来的周六还能约面试,F 批发和零售业,,10%以下,,,其他
5077,海信,电视产品线运营中心,设计,青岛,09:00,18:00,,,,,5,否,,C 制造业（机械）,,,,,其他
5078,虾皮,seller,测试（测开）,深圳,10,7点半左右，看情况，偶尔加班,12点半,7点,无,无,5,校招最新的一个月,,外企,薪资表，内推,5月30日,,,外企
5079,宝龙,财务,财务,金华,9,20（下班时间18点，但是基本上都加班到20点，最晚加过第二天凌晨4点半）,12月13日,无,否,否,5,周报,,K 房地产业,,,,,其他
5080,京东,京喜,业务拓展,成都,9点,6点,自行安排（一般时间不规律）,8点过后,否,否,6天,否,单休放假极其残忍，法定节假日也要把单休算进去，国庆节放4天，中秋节实际放1天。最痛苦就是遇到节假日，有时会连上十几天，京喜的放假你永远玩不过公司，现在严重内卷，任务考核重压力大建议别来卷了。,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,薪资表,1月12日,,,互联网
5081,字节跳动,头条,客户端,北京,11,22~23,12~14,18:50~20:00,是,是,5,,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5082,元保数科,商业分析,数据分析,北京,早十,晚十,12月14日,18:00-19:00,否,否,5,是,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5083,拉勾网,教育业务部,销售、讲师、导师、部分班主任,北京,9:30-10:00,22:30-24:00,12:30-13:30,18:30,否,否,5月7日,,,P 教育业,,,,,其他
5084,深圳市四格互联信息技术有限公司,平台运维部,运维（SRE）,深圳,不打卡,不打卡,12:00,,无,无,5,是,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5085,中移在线客服有限公司,云客服事业部,产品,郑州,09:00,21:00,2.5h,1.5h,j加班日,否,6,周报+日报,工作时间假国企，工资水平真国企,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,木,10%左右,,,互联网
5086,万达商管,营运部,运营,各地广场,09:00,18:00,12:00,18:00,否,晚班上下班延后半小时,5,否,商管界黄埔军校。晋升快，五险一金年终奖带薪病假年假，但是工资低，适合养老人。,L 租赁和商务服务业,,3月18日,,,其他
5087,郑州大学综合设计研究院有限公司,建筑,设计,郑州,08:30,18:00,2.5,,否,否,7,否,,E 建筑业（包括土木 装修）,薪资表,3月12日,,,其他
5088,某家具公司,设计部,运营， 设计,天津,早9点,晚9点至12点，基本每天加班1-2小时，没有人准时下班就算没事干也要做坐着，卷到极致,不管午饭，用餐时间一个小时,不管晚饭,无，加班算特殊么?,无，加班算特殊么?,5天-6.5天看情况加班，小长假永远在最后几天在加班，不管忙不忙都要来单位待着，每天下班都不回家都要坐着玩一个多小时手机，领导走了再走，主管阴阳人,周报任何事要给主管汇报包括请假去哪里干什么，出省要报备,对新人极不友好，办公室三个主管都是马屁精，比较排外，要求很多，官僚主义严重，办公室像个宫里的内务府什么都要管，领导家人墓碑都要设计,C 制造业（其他包括纺织 汽车 金属冶炼等）， E 建筑业（包括土木 装修）， F 批发和零售业,暂时没有建议,1月11日,,,其他
5089,美术宝,市场营销部,运营,朝来科技元园,10,21,12：00-13：00,6：00-6：30,否,否,大小周,是,规定7点下班，从未7点下班,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， P 教育业,薪资表和内推表需求,01:09,,,互联网
5090,中建某局,项目部,其他,跟项目,08:00,22:00,12:00,18:00,无,无,6,日报,,E 建筑业（包括土木 装修）， 国企,,,,,其他
5091,作业帮,端内,运营,北京,10:30,20:00,12:00-14:00,18:00-19:00,否,否,5,新人日报老人周报,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， P 教育业,,团队内没有超过30岁的,,,互联网
5092,晶晨半导体,fae,产品,深圳,10,部门内部大多是10点走，头头基本11点,11.3,17.3,无,无,5天，有工作需要自愿加班（没有工资，有60餐补）,都有,,C 制造业（硬件包括芯片、半导体等等）,,,,,其他
5093,阿里巴巴,新零售,测试（测开）,杭州,10:00,21:00,12:00,19:00,是,是,5,是,无,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,增加是否绩效评估体系，离职率，年龄危机等,10%,,,互联网
5097,小白测评,后期,其他,武汉,8:30-9:30,6:30-7:30 10小时弹性打卡,12:30-2:00,无,否,否,6,否,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， R 文化、体育和娱乐业,新人5k5,0/16,,,互联网
5098,不朽之王,技术,客户端,北京,09:30,21:30,12:00,18:30,否,否,六天,技术部有时会需要,标准996，但是上班可以晚点，基本在十点左右，有事可以早走，一般都是九点半大家才走,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,,,,,互联网
5099,黑湖智造,人事部,招聘,上海,09:00,21:00-22:00,11:30-13:30,17:45 -18:30,否,否,5,,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， C 制造业（通信）， C 制造业（硬件包括芯片、半导体等等）， C 制造业（其他包括纺织 汽车 金属冶炼等）,,,,,互联网
5100,宁德时代,PTO样品部,工艺工程师,宁德,08:00,19:00～23:00，偶尔24:00,11:30～13:00,17:00～18:00,否,否,6,是，周报,,C 制造业（其他包括纺织 汽车 金属冶炼等）,工作压力强度,0/18,,,其他
5101,祖龙娱乐,程序,后端,北京,十点,九点,12月14日,16-19 一般七点半开始工作,否,否,5.5,周报,,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）,希望你们加油让更多人看到,1月5日,,,互联网
5102,农业银行上海分行,科技部,全栈,上海,8点半,理论5点 实际7点半 8点半和无限后,11点30,5点,否,否,5月6日,是,用爱大发电，强制加班??加班工资，调休不能落实，最近接近996，内部机制很混乱，技术栈很混乱。别来。,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， J 金融业， 国企,,60/100,,,互联网
5102,农业银行上海分行,科技部,全栈,上海,8点半,理论5点 实际7点半 8点半和无限后,11点30,5点,否,否,5月6日,是,用爱大发电，强制加班??加班工资，调休不能落实，最近接近996，内部机制很混乱，技术栈很混乱。别来。,I 信息传输、软件和信息技术服务业（包括电信 互联网 广播 软件）， J 金融业， 国企,,60/100,,,金融
